no,tautan,gambar,tipe,judul,lokasi,harga
1622,https://infolelang.bri.co.id/home/detailAsset?id_aset=75CA2&id_category=tanah,https://infolelang.bri.co.id/uploads/images//2021/12/NEW2_20211229184947.jpg,jual_damai,TANAH KOSONG,"SUNGAI LOBAN, TANAH BUMBU KAB.",IDR 89.507.000
1623,https://infolelang.bri.co.id/home/detailAsset?id_aset=C3FY9&id_category=tanah,https://infolelang.bri.co.id/uploads/images//2021/12/NEW3_20211229185210.jpg,jual_damai,TANAH KOSONG,"SUNGAI LOBAN, TANAH BUMBU KAB.",IDR 72.000.000
1624,https://infolelang.bri.co.id/home/detailAsset?id_aset=26VPG&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/12/P_20180214_155855_20211229190142.jpg,jual_damai,RUMAH TINGGAL,"KUSAN HILIR, TANAH BUMBU KAB.",IDR 208.400.000
1625,https://infolelang.bri.co.id/home/detailAsset?id_aset=RU35D&id_category=tanah,https://infolelang.bri.co.id/uploads/images//2021/12/20191011_113325_20211229190917.jpg,jual_damai,TANAH KOSONG,"KUSAN HILIR, TANAH BUMBU KAB.",IDR 115.500.000
1626,https://infolelang.bri.co.id/home/detailAsset?id_aset=WDVL1&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/12/rukosyarifudin_20211230145010.jpg,jual_damai,Ruko,"BATULICIN, TANAH BUMBU KAB.",IDR 825.000.000
1627,https://infolelang.bri.co.id/home/detailAsset?id_aset=TRBPV&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/10/4_20211029111256.jpg,jual_damai,Rumah Pekapuran Depok,"CIMANGGIS, DEPOK KOT.",IDR 600.000.000
1628,https://infolelang.bri.co.id/home/detailAsset?id_aset=IHJ3O&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/10/1_20211029112618.jpg,jual_damai,TOKO CIRACAS,"CIRACAS, JAKARTA TIMUR",IDR 2.000.000.000
1629,https://infolelang.bri.co.id/home/detailAsset?id_aset=P9F5O&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/10/IMG4016_20211029114645.jpg,jual_damai,RUKO CILEUNGSI,"CILEUNGSI, BOGOR KAB.",IDR 2.000.000.000
1630,https://infolelang.bri.co.id/home/detailAsset?id_aset=CSLBX&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/11/IMG0976_20211103115440.jpg,jual_damai,RUKO CIBINONG MANSION,"CIBINONG, BOGOR KAB.",IDR 845.000.000
1631,https://infolelang.bri.co.id/home/detailAsset?id_aset=W8Z59&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/11/Picture1_20211103130354.jpg,jual_damai,Rumah Cimanggis,"CIMANGGIS, DEPOK KOT.",IDR 650.000.000
1632,https://infolelang.bri.co.id/home/detailAsset?id_aset=TQWFI&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/11/Picture3_20211103134953.jpg,jual_damai,Rumah Meruya,"KEMBANGAN, JAKARTA BARAT",IDR 2.000.000.000
1633,https://infolelang.bri.co.id/home/detailAsset?id_aset=5HV1E&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/12/PHOTO202103180933251_20211215075240.jpg,lelang,ASET LEBAK BULUS,"CILANDAK, JAKARTA SELATAN",IDR 5.307.000.000
1634,https://infolelang.bri.co.id/home/detailAsset?id_aset=J6WY5&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/12/Picture1_20211215082651.jpg,lelang,Rumah Mekarsari,"CIMANGGIS, DEPOK KOT.",IDR 390.000.000
1635,https://infolelang.bri.co.id/home/detailAsset?id_aset=MIXAQ&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/12/IMG3515_20211215084048.jpg,lelang,Rumah Jakarta Timur,"CIPAYUNG, JAKARTA TIMUR",IDR 812.500.000
1636,https://infolelang.bri.co.id/home/detailAsset?id_aset=KQ1UH&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/12/IMG20211104WA0020_20211230094211.jpg,lelang,SHM 02281/DS TANJUNG NIAGA,"NANGA PINOH, MELAWI KAB.",IDR 800.000.000
1637,https://infolelang.bri.co.id/home/detailAsset?id_aset=LUX41&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/12/IMG20211104WA0021_20211230134515.jpg,lelang,SHM 01550/DS BARU,"NANGA PINOH, MELAWI KAB.",IDR 2.000.000.000
1638,https://infolelang.bri.co.id/home/detailAsset?id_aset=Z5GV6&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/12/IMG20211104WA0022_20211230135600.jpg,lelang,SHM 765/BAU BUIL,"BELIMBING, MELAWI KAB.",IDR 508.800.000
1639,https://infolelang.bri.co.id/home/detailAsset?id_aset=FO5YL&id_category=tanah,https://infolelang.bri.co.id/uploads/images/,jual_damai,"SHM 1154, AN.HERMANUS DOGUMU","KAO, HALMAHERA UTARA KAB.",IDR 200.000.000
1640,https://infolelang.bri.co.id/home/detailAsset?id_aset=RBH4C&id_category=tanah,https://infolelang.bri.co.id/uploads/images/,jual_damai,"SHM 35, AN.HERMANUS DOGUMU","TOBELO, HALMAHERA UTARA KAB.",IDR 43.110.000
1641,https://infolelang.bri.co.id/home/detailAsset?id_aset=LV8GA&id_category=tanah,https://infolelang.bri.co.id/uploads/images/,jual_damai,"SHM 08, AN.HERMANUS DOGUMU","TOBELO, HALMAHERA UTARA KAB.",IDR 100.000.000
1642,https://infolelang.bri.co.id/home/detailAsset?id_aset=SZJ38&id_category=bangunan,https://infolelang.bri.co.id/uploads/images/,jual_damai,"SHM 21, AN.SAFRIN SAMIUN","TOBELO, HALMAHERA UTARA KAB.",IDR 251.300.000
1643,https://infolelang.bri.co.id/home/detailAsset?id_aset=FAZ92&id_category=tanah,https://infolelang.bri.co.id/uploads/images/,jual_damai,"SHM 1365, AN.AKHMAD SALIM","WASILE, HALMAHERA TIMUR KAB.",IDR 312.500.000
1644,https://infolelang.bri.co.id/home/detailAsset?id_aset=INR8L&id_category=tanah,https://infolelang.bri.co.id/uploads/images/,jual_damai,"SHM 96, AN.POPI NIOS","TOBELO, HALMAHERA UTARA KAB.",IDR 94.500.000
1645,https://infolelang.bri.co.id/home/detailAsset?id_aset=CWRFY&id_category=bangunan,https://infolelang.bri.co.id/uploads/images/,jual_damai,"SHM 432, AN.NELSON BAWATA","TOBELO, HALMAHERA UTARA KAB.",IDR 1.213.750.000
1646,https://infolelang.bri.co.id/home/detailAsset?id_aset=JNBIX&id_category=tanah,https://infolelang.bri.co.id/uploads/images/,jual_damai,"SHM 279, AN.ESAU WIDADARI","TOBELO, HALMAHERA UTARA KAB.",IDR 40.750.000
1647,https://infolelang.bri.co.id/home/detailAsset?id_aset=ZCKQP&id_category=tanah,https://infolelang.bri.co.id/uploads/images/,jual_damai,"SHM 295, AN.JOHAN DEIS BELLA","TOBELO, HALMAHERA UTARA KAB.",IDR 336.500.000
1648,https://infolelang.bri.co.id/home/detailAsset?id_aset=6XAT5&id_category=bangunan,https://infolelang.bri.co.id/uploads/images/,jual_damai,"SHM 315, AN.GRACE RAMBING","TOBELO, HALMAHERA UTARA KAB.",IDR 183.000.000
1649,https://infolelang.bri.co.id/home/detailAsset?id_aset=S9ME5&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/12/agus1_20211228093133.JPG,jual_damai,RUMAH MAKAN,"WATANG SAWITTO, PINRANG KAB.",IDR 4.000.000.000
1650,https://infolelang.bri.co.id/home/detailAsset?id_aset=CMEWP&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/12/syarifuddin1_20211228093702.JPG,jual_damai,RUKO,"DUAMPANUA, PINRANG KAB.",IDR 500.000.000
1651,https://infolelang.bri.co.id/home/detailAsset?id_aset=B9AE7&id_category=bangunan,https://infolelang.bri.co.id/uploads/images/,jual_damai,RUKO,"WATANG SAWITTO, PINRANG KAB.",IDR 700.000.000
1652,https://infolelang.bri.co.id/home/detailAsset?id_aset=1E647&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/12/sudir2501_20211228094911.JPG,jual_damai,RUKO,"WATANG SAWITTO, PINRANG KAB.",IDR 250.000.000
1653,https://infolelang.bri.co.id/home/detailAsset?id_aset=BSUNT&id_category=bangunan,https://infolelang.bri.co.id/uploads/images/,jual_damai,RUKO,"WATANG SAWITTO, PINRANG KAB.",IDR 500.000.000
1654,https://infolelang.bri.co.id/home/detailAsset?id_aset=1UMZL&id_category=bangunan,https://infolelang.bri.co.id/uploads/images/,jual_damai,RUKO,"WATANG SAWITTO, PINRANG KAB.",IDR 380.000.000
1655,https://infolelang.bri.co.id/home/detailAsset?id_aset=82GUA&id_category=bangunan,https://infolelang.bri.co.id/uploads/images/,jual_damai,RUKO,"WATANG SAWITTO, PINRANG KAB.",IDR 400.000.000
1656,https://infolelang.bri.co.id/home/detailAsset?id_aset=GJ7DE&id_category=bangunan,https://infolelang.bri.co.id/uploads/images/,jual_damai,PABRIK,"WATANG SAWITTO, PINRANG KAB.",IDR 800.000.000
1657,https://infolelang.bri.co.id/home/detailAsset?id_aset=IJBAV&id_category=bangunan,https://infolelang.bri.co.id/uploads/images/,jual_damai,RUMAH,"WATANG SAWITTO, PINRANG KAB.",IDR 450.000.000
1658,https://infolelang.bri.co.id/home/detailAsset?id_aset=6WEHB&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/12/sudir4401_20211228103019.JPG,jual_damai,RUMAH,"WATANG SAWITTO, PINRANG KAB.",IDR 440.000.000
1659,https://infolelang.bri.co.id/home/detailAsset?id_aset=RMHFQ&id_category=tanah,https://infolelang.bri.co.id/uploads/images//2021/12/GALUNG_20211228103530.JPG,jual_damai,SAWAH,"CEMPA, PINRANG KAB.",IDR 200.000.000
1660,https://infolelang.bri.co.id/home/detailAsset?id_aset=BPWFJ&id_category=tanah,https://infolelang.bri.co.id/uploads/images//2021/12/GALUNG_20211228103907.JPG,jual_damai,SAWAH,"MATTIRO BULU, PINRANG KAB.",IDR 350.000.000
1661,https://infolelang.bri.co.id/home/detailAsset?id_aset=NM1KT&id_category=tanah,https://infolelang.bri.co.id/uploads/images/,jual_damai,SAWAH,"CEMPA, PINRANG KAB.",IDR 1.290.000.000
1662,https://infolelang.bri.co.id/home/detailAsset?id_aset=EABRI&id_category=tanah,https://infolelang.bri.co.id/uploads/images//2021/12/GALUNG_20211228104816.JPG,jual_damai,SAWAH,"CEMPA, PINRANG KAB.",IDR 728.000.000
1663,https://infolelang.bri.co.id/home/detailAsset?id_aset=GHXMI&id_category=tanah,https://infolelang.bri.co.id/uploads/images//2021/12/GALUNG_20211228105034.JPG,jual_damai,SAWAH,"CEMPA, PINRANG KAB.",IDR 300.000.000
1664,https://infolelang.bri.co.id/home/detailAsset?id_aset=R5GJS&id_category=tanah,https://infolelang.bri.co.id/uploads/images//2021/12/GALUNG_20211228105304.JPG,jual_damai,SAWAH,"PATAMPANUA, PINRANG KAB.",IDR 350.000.000
1665,https://infolelang.bri.co.id/home/detailAsset?id_aset=X5LIY&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/12/Marzuki_20211229164507.jpg,lelang,"Rumah tinggal an, Marzuki","PULAU LAUT UTARA, KOTABARU KAB.",IDR 900.000.000
1666,https://infolelang.bri.co.id/home/detailAsset?id_aset=KEXMN&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/12/IMG_20210202_103419_181_20211229165407.jpg,lelang,"Rumah tinggal an, Yustinus Triyanto","PULAU LAUT UTARA, KOTABARU KAB.",IDR 275.000.000
1667,https://infolelang.bri.co.id/home/detailAsset?id_aset=WHK3C&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/12/Sailan_20211229170324.jpg,lelang,"Rumah tinggal an, Sailan","PULAU LAUT UTARA, KOTABARU KAB.",IDR 100.000.000
1668,https://infolelang.bri.co.id/home/detailAsset?id_aset=UWCAY&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/12/SitiHamnah_20211229171628.jpg,lelang,"Rumah tinggal an, Siti Hamnah","PULAU LAUT UTARA, KOTABARU KAB.",IDR 150.000.000
1669,https://infolelang.bri.co.id/home/detailAsset?id_aset=3A7OF&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/12/IMG20200321WA0037_20211229170901.jpg,lelang,"Rumah tinggal an, M Fahmi","PULAU LAUT UTARA, KOTABARU KAB.",IDR 200.000.000
1670,https://infolelang.bri.co.id/home/detailAsset?id_aset=ZX6TS&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/12/IMG20200322WA0010_20211229173503.jpg,lelang,"Rumah tinggal an, Sari Yulianti ","PULAU LAUT UTARA, KOTABARU KAB.",IDR 204.950.000
1671,https://infolelang.bri.co.id/home/detailAsset?id_aset=6MPYH&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/12/compressorjpg20200618_120639mi_20211220084606.jpg,lelang,"Rumah Murah strategis di Trosobo, Sidoarjo, Jawa Timur",", SIDOARJO KAB.",IDR 300.000.000
1672,https://infolelang.bri.co.id/home/detailAsset?id_aset=R48PE&id_category=tanah,https://infolelang.bri.co.id/uploads/images//2021/12/IMG_20170406_102052_20211230104243.jpg,jual_damai,TANAH SAWAH,"BAKUMPAI, BARITO KUALA KAB.",IDR 250.000.000
1673,https://infolelang.bri.co.id/home/detailAsset?id_aset=UQ1EA&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/12/20200828_134119Copy_20211230104652.jpg,jual_damai,RUMAH TINGGAL,"BANJAR SELATAN, BANJARMASIN KOT.",IDR 551.400.000
1674,https://infolelang.bri.co.id/home/detailAsset?id_aset=ZEYWX&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/12/20200828_134744Copy_20211230105111.jpg,jual_damai,RUMAH TINGGAL,"BANJAR SELATAN, BANJARMASIN KOT.",IDR 909.200.000
1675,https://infolelang.bri.co.id/home/detailAsset?id_aset=G7NCX&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2018/11/AlthaSHM2211_20181123083149.jpg,lelang,Rumah Cikarang Baru Jababeka,"CIKARANG, BEKASI KAB.",IDR 550.000.000
1676,https://infolelang.bri.co.id/home/detailAsset?id_aset=MLOZ8&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/12/IMG20191204123631_20211224154226.jpg,jual_damai,Tanah dan Bangunan Rumah,"RAWAS ILIR, MUSI RAWAS KAB.",IDR 250.000.000
1677,https://infolelang.bri.co.id/home/detailAsset?id_aset=HJS7X&id_category=tanah,https://infolelang.bri.co.id/uploads/images//2021/12/SHMWARSONO_20211224153730.png,jual_damai,kebun kelapa sawit,"PAUH, SAROLANGUN KAB.",IDR 160.000.000
1678,https://infolelang.bri.co.id/home/detailAsset?id_aset=Y6DM4&id_category=tanah,https://infolelang.bri.co.id/uploads/images//2021/12/SHM1768_20211224154616.jpg,jual_damai,kebun kelapa sawit,"RAWAS ILIR, MUSI RAWAS KAB.",IDR 200.000.000
1679,https://infolelang.bri.co.id/home/detailAsset?id_aset=8BKGQ&id_category=tanah,https://infolelang.bri.co.id/uploads/images//2021/12/SHM1796_20211224154750.jpg,jual_damai,kebun kelapa sawit,"RAWAS ILIR, MUSI RAWAS KAB.",IDR 200.000.000
1680,https://infolelang.bri.co.id/home/detailAsset?id_aset=LUEMH&id_category=bangunan,https://infolelang.bri.co.id/uploads/images/,lelang,RUMAH,"WAY TENONG, LAMPUNG BARAT KAB.",IDR 210.000.000
1681,https://infolelang.bri.co.id/home/detailAsset?id_aset=SCWMG&id_category=tanah,https://infolelang.bri.co.id/uploads/images//2021/12/IMG_20191008_150750_20211209101822.jpg,lelang,TANAH KEBUN KOPI,"SEKINCAU, LAMPUNG BARAT KAB.",IDR 120.000.000
1682,https://infolelang.bri.co.id/home/detailAsset?id_aset=UJIZ9&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/12/IMG_20191008_151226_20211209102343.jpg,lelang,TANAH DAN BANGUNAN,"SEKINCAU, LAMPUNG BARAT KAB.",IDR 90.000.000
1683,https://infolelang.bri.co.id/home/detailAsset?id_aset=61LGO&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/12/13FOTOHAIRUDIN1_20211209102751.JPG,lelang,TANAH DAN BANGUNAN,"WAY TENONG, LAMPUNG BARAT KAB.",IDR 812.500.000
1684,https://infolelang.bri.co.id/home/detailAsset?id_aset=MJ7SN&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/12/13FOTO3OBOYKUSWARA_20211209104111.jpg,lelang,TANAH DAN BANGUNAN,"BENGKUNAT, LAMPUNG BARAT KAB.",IDR 60.400.000
1685,https://infolelang.bri.co.id/home/detailAsset?id_aset=KS16G&id_category=bangunan,https://infolelang.bri.co.id/uploads/images/,lelang,TANAH DAN BANGUNAN,"WAY TENONG, LAMPUNG BARAT KAB.",IDR 135.000.000
1686,https://infolelang.bri.co.id/home/detailAsset?id_aset=E5ZDS&id_category=bangunan,https://infolelang.bri.co.id/uploads/images/,lelang,TANAH DAN BANGUNAN,"WAY TENONG, LAMPUNG BARAT KAB.",IDR 958.500.000
1687,https://infolelang.bri.co.id/home/detailAsset?id_aset=W83XY&id_category=tanah,https://infolelang.bri.co.id/uploads/images//2021/12/SHMNo461MYusuf_20211228094237.jpg,lelang,TANAH KOSONG,"TEMPULING, INDRAGIRI HILIR KAB.",IDR 50.000.000
1688,https://infolelang.bri.co.id/home/detailAsset?id_aset=S8QFP&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/12/SHMNO546anMuhammadHidayat_20211228095303.jpg,lelang,BANGUNAN RUMAH,"GAUNG ANAK SERKA, INDRAGIRI HILIR KAB.",IDR 177.000.000
1689,https://infolelang.bri.co.id/home/detailAsset?id_aset=QGMCT&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/12/SHMNo846_20211228100551.jpg,lelang,BANGUNAN RUMAH,"TEMBILAHAN, INDRAGIRI HILIR KAB.",IDR 200.000.000
1690,https://infolelang.bri.co.id/home/detailAsset?id_aset=8XR57&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/12/SHMNo1201_20211228101755.jpg,jual_damai,BANGUNAN RUMAH,"TEMPULING, INDRAGIRI HILIR KAB.",IDR 600.000.000
1691,https://infolelang.bri.co.id/home/detailAsset?id_aset=TRKSC&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/12/SHMNo50_20211228102233.jpg,lelang,BANGUNAN RUMAH,"TEMPULING, INDRAGIRI HILIR KAB.",IDR 500.000.000
1692,https://infolelang.bri.co.id/home/detailAsset?id_aset=OS7W9&id_category=tanah,https://infolelang.bri.co.id/uploads/images//2021/12/SHMNo324_20211228104020.jpg,lelang,TANAH KOSONG,"TEMPULING, INDRAGIRI HILIR KAB.",IDR 110.000.000
1693,https://infolelang.bri.co.id/home/detailAsset?id_aset=OMKTH&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/12/SHMNo3070_20211228104458.jpg,lelang,BANGUNAN RUMAH,"TEMPULING, INDRAGIRI HILIR KAB.",IDR 160.000.000
1694,https://infolelang.bri.co.id/home/detailAsset?id_aset=PSE84&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/12/SHMNo2626_20211228110419.jpg,lelang,BANGUNAN RUMAH,"TEMBILAHAN, INDRAGIRI HILIR KAB.",IDR 400.000.000
1695,https://infolelang.bri.co.id/home/detailAsset?id_aset=ZEP25&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/12/FotoRukoRusdawati_20211229144754.jpg,lelang,Bangunan ruko 2 pintu 3 lantai,"KERITANG, INDRAGIRI HILIR KAB.",IDR 200.000.000
1696,https://infolelang.bri.co.id/home/detailAsset?id_aset=WRQBS&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/12/SHMNo379_20211229145713.jpg,lelang,BANGUNAN RUMAH,"TEMBILAHAN, INDRAGIRI HILIR KAB.",IDR 400.000.000
1697,https://infolelang.bri.co.id/home/detailAsset?id_aset=Z14WR&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/12/SHMNo254LT205Anmariansyah_20211230111115.jpg,lelang,BANGUNAN RUMAH,"TEMBILAHAN, INDRAGIRI HILIR KAB.",IDR 300.000.000
1698,https://infolelang.bri.co.id/home/detailAsset?id_aset=8X45V&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/12/SHMNo1970LT293anMariansyah_20211230111458.jpg,lelang,BANGUNAN RUMAH,"TEMBILAHAN, INDRAGIRI HILIR KAB.",IDR 900.000.000
1699,https://infolelang.bri.co.id/home/detailAsset?id_aset=B6H3N&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/12/fotoululazmi_20211230111942.jpg,lelang,Bangunan ruko 2 pintu 3 lantai,"TEMBILAHAN, INDRAGIRI HILIR KAB.",IDR 924.000.000
1700,https://infolelang.bri.co.id/home/detailAsset?id_aset=IUJ7R&id_category=tanah,https://infolelang.bri.co.id/uploads/images//2021/12/SHM1833_20211224154927.jpg,jual_damai,kebun kelapa sawit,"RAWAS ILIR, MUSI RAWAS KAB.",IDR 200.000.000
1701,https://infolelang.bri.co.id/home/detailAsset?id_aset=SU9I7&id_category=tanah,https://infolelang.bri.co.id/uploads/images//2021/12/SHM1867_20211224155100.jpg,jual_damai,kebun kelapa sawit,"RAWAS ILIR, MUSI RAWAS KAB.",IDR 200.000.000
1702,https://infolelang.bri.co.id/home/detailAsset?id_aset=1WVBS&id_category=tanah,https://infolelang.bri.co.id/uploads/images//2021/12/SHM1833_20211224155236.jpg,jual_damai,kebun kelapa sawit,"RAWAS ILIR, MUSI RAWAS KAB.",IDR 200.000.000
1703,https://infolelang.bri.co.id/home/detailAsset?id_aset=DVLAX&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/12/shmno97_20211224160129.jpg,jual_damai,Tanah dan Bangunan Ruko,"SAROLANGUN, SAROLANGUN KAB.",IDR 1.300.000.000
1704,https://infolelang.bri.co.id/home/detailAsset?id_aset=469ED&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/12/shmno98_20211224160506.jpg,jual_damai,Tanah dan Bangunan Rumah,"SAROLANGUN, SAROLANGUN KAB.",IDR 250.000.000
1705,https://infolelang.bri.co.id/home/detailAsset?id_aset=BW8ZK&id_category=tanah,https://infolelang.bri.co.id/uploads/images//2021/12/shm467_20211224160857.jpg,jual_damai,Tanah tanpa bangunan,"SAROLANGUN, SAROLANGUN KAB.",IDR 230.000.000
1706,https://infolelang.bri.co.id/home/detailAsset?id_aset=KXV5G&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/12/LARTONOSHM748_20211224161157.JPG,jual_damai,Tanah dan Bangunan Rumah,"SAROLANGUN, SAROLANGUN KAB.",IDR 350.000.000
1707,https://infolelang.bri.co.id/home/detailAsset?id_aset=T7IAP&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/12/FotoFerry42_20211230110347.jpg,lelang,Rumah Tinggal,"BOGOR TENGAH, BOGOR KOT.",IDR 1.800.000.000
1708,https://infolelang.bri.co.id/home/detailAsset?id_aset=TWQM7&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/12/FotoPutraMandiri4_20211230111507.jpg,lelang,Rumah Tinggal,"SAWANGAN, DEPOK KOT.",IDR 1.400.000.000
1709,https://infolelang.bri.co.id/home/detailAsset?id_aset=ZCY1I&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/11/FotoFirdaus4_20211110140519.jpg,jual_damai,Tanah Kosong,"PANCORANMAS, DEPOK KOT.",IDR 460.000.000
1710,https://infolelang.bri.co.id/home/detailAsset?id_aset=OC6Z1&id_category=bangunan,https://infolelang.bri.co.id/uploads/images//2021/12/SHM873A_20211224161439.JPG,jual_damai,Tanah dan Bangunan Rumah,"SAROLANGUN, SAROLANGUN KAB.",IDR 345.000.000
